Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
08966,P1018,Product 8966,12,2010-12-18,261.09,10143,Spain
08967,P1191,Product 8967,11,2011-11-04,114.08,10383,France
08968,P1021,Product 8968,1,2011-08-09,383.39,10215,United Kingdom
08969,P1161,Product 8969,2,2011-01-10,467.12,10360,France
08970,P1055,Product 8970,14,2011-06-21,164.73,10323,United Kingdom
08971,P1016,Product 8971,1,2010-10-30,249.49,10014,Germany
08972,P1183,Product 8972,12,2010-08-30,68.45,10216,United Kingdom
08973,P1016,Product 8973,11,2011-01-13,465.25,10491,United Kingdom
08974,P1145,Product 8974,7,2011-11-16,162.8,10438,Germany
08975,P1172,Product 8975,6,2011-01-24,101.42,10034,Spain
08976,P1077,Product 8976,2,2010-10-14,241.82,10182,Germany
08977,P1055,Product 8977,2,2010-06-08,26.42,10269,Spain
08978,P1079,Product 8978,2,2010-12-20,130.15,10432,United Kingdom
08979,P1049,Product 8979,8,2011-12-31,38.49,10466,United Kingdom
08980,P1057,Product 8980,14,2011-03-31,68.05,10357,France
08981,P1017,Product 8981,7,2011-09-19,60.52,10099,France
08982,P1134,Product 8982,1,2010-08-29,436.85,10006,United Kingdom
08983,P1075,Product 8983,4,2010-07-31,465.57,10029,France
08984,P1009,Product 8984,11,2010-12-29,239.89,10466,Spain
08985,P1068,Product 8985,4,2011-08-21,317.06,10304,Germany
08986,P1084,Product 8986,7,2010-05-13,349.47,10472,United Kingdom
08987,P1130,Product 8987,2,2011-05-24,198.7,10143,United Kingdom
08988,P1082,Product 8988,4,2010-10-04,188.25,10110,France
08989,P1108,Product 8989,1,2010-09-22,339.41,10231,United Kingdom
08990,P1043,Product 8990,13,2011-08-28,191.47,10178,United Kingdom
08991,P1197,Product 8991,13,2011-08-26,292.6,10071,Spain
08992,P1141,Product 8992,11,2011-10-19,260.02,10209,Spain
08993,P1131,Product 8993,11,2010-12-26,264.61,10219,Germany
08994,P1017,Product 8994,4,2011-10-26,415.53,10079,United Kingdom
08995,P1092,Product 8995,11,2011-10-29,353.51,10499,France
08996,P1179,Product 8996,14,2010-05-16,480.54,10082,Germany
08997,P1037,Product 8997,1,2011-03-04,396.53,10041,France
08998,P1147,Product 8998,2,2010-01-29,77.17,10272,United Kingdom
08999,P1171,Product 8999,2,2011-08-18,370.55,10190,France
09000,P1050,Product 9000,12,2010-11-26,334.5,10172,France
09001,P1018,Product 9001,10,2010-02-03,324.79,10460,Germany
09002,P1119,Product 9002,12,2011-05-19,242.97,10006,United Kingdom
09003,P1067,Product 9003,3,2010-04-14,35.92,10154,Germany
09004,P1065,Product 9004,8,2011-05-09,475.98,10009,United Kingdom
09005,P1140,Product 9005,11,2011-01-06,426.7,10033,Spain
09006,P1189,Product 9006,6,2011-01-23,245.97,10035,Germany
09007,P1188,Product 9007,6,2010-08-25,83.5,10408,United Kingdom
09008,P1157,Product 9008,9,2010-03-31,413.11,10005,Spain
09009,P1097,Product 9009,8,2010-11-29,218.18,10407,Spain
09010,P1157,Product 9010,2,2011-01-12,198.11,10401,Spain
09011,P1178,Product 9011,6,2010-08-28,334.36,10214,Germany
09012,P1087,Product 9012,1,2011-12-31,380.54,10133,Spain
09013,P1175,Product 9013,13,2010-07-01,36.11,10284,United Kingdom
09014,P1032,Product 9014,14,2010-09-14,384.94,10125,Germany
09015,P1104,Product 9015,9,2010-07-08,368.3,10408,France
09016,P1073,Product 9016,4,2011-02-19,296.66,10438,Spain
09017,P1081,Product 9017,4,2010-09-12,172.52,10336,Germany
09018,P1018,Product 9018,9,2010-02-14,86.58,10173,France
09019,P1070,Product 9019,3,2011-08-21,55.81,10151,Germany
09020,P1056,Product 9020,5,2010-07-20,5.59,10330,Spain
09021,P1146,Product 9021,1,2010-12-25,107.2,10025,Spain
09022,P1078,Product 9022,6,2010-12-09,208.61,10382,France
09023,P1168,Product 9023,3,2010-07-31,125.6,10114,United Kingdom
09024,P1041,Product 9024,1,2011-09-23,157.94,10381,Spain
09025,P1179,Product 9025,10,2010-10-25,198.27,10481,France
09026,P1115,Product 9026,6,2010-06-04,157.59,10283,Spain
09027,P1003,Product 9027,14,2011-11-29,363.69,10386,United Kingdom
09028,P1003,Product 9028,12,2010-07-16,248.4,10074,France
09029,P1004,Product 9029,10,2011-04-27,14.57,10165,United Kingdom
09030,P1040,Product 9030,2,2011-12-14,117.2,10188,Spain
09031,P1107,Product 9031,8,2011-01-14,356.28,10077,France
09032,P1086,Product 9032,14,2011-12-07,153.96,10434,Germany
09033,P1103,Product 9033,13,2011-01-02,460.47,10089,United Kingdom
09034,P1116,Product 9034,11,2011-06-21,357.77,10175,Spain
09035,P1100,Product 9035,12,2010-03-12,148.51,10020,Spain
09036,P1188,Product 9036,2,2010-01-28,260.62,10053,United Kingdom
09037,P1074,Product 9037,4,2011-01-28,335.28,10183,France
09038,P1182,Product 9038,14,2011-06-07,100.72,10358,Germany
09039,P1074,Product 9039,3,2010-12-15,126.86,10221,Spain
09040,P1012,Product 9040,9,2010-04-28,256.03,10314,United Kingdom
09041,P1141,Product 9041,2,2011-01-15,462.82,10327,United Kingdom
09042,P1187,Product 9042,3,2010-07-27,175.29,10178,Germany
09043,P1199,Product 9043,7,2011-02-27,204.05,10275,Germany
09044,P1024,Product 9044,4,2010-04-03,99.36,10111,Spain
09045,P1114,Product 9045,6,2010-05-21,298.64,10223,Germany
09046,P1171,Product 9046,3,2010-12-21,371.37,10213,United Kingdom
09047,P1081,Product 9047,1,2011-06-07,223.12,10058,France
09048,P1009,Product 9048,11,2010-03-10,376.37,10326,France
09049,P1198,Product 9049,6,2011-08-05,154.79,10392,United Kingdom
09050,P1049,Product 9050,4,2011-11-28,354.96,10108,United Kingdom
09051,P1171,Product 9051,2,2010-05-04,132.88,10384,United Kingdom
09052,P1141,Product 9052,7,2011-02-23,391.42,10156,Spain
09053,P1014,Product 9053,10,2011-06-07,416.17,10190,United Kingdom
09054,P1015,Product 9054,13,2011-11-09,399.87,10199,Germany
09055,P1001,Product 9055,12,2011-08-26,111.66,10311,United Kingdom
09056,P1157,Product 9056,13,2010-12-07,348.65,10195,United Kingdom
09057,P1029,Product 9057,5,2010-11-01,271.58,10034,Spain
09058,P1081,Product 9058,6,2010-06-06,493.09,10378,United Kingdom
09059,P1030,Product 9059,6,2010-03-29,183.98,10386,Germany
09060,P1076,Product 9060,14,2010-08-16,386.77,10245,Germany
09061,P1147,Product 9061,9,2010-12-31,188.19,10236,Germany
09062,P1176,Product 9062,12,2011-10-08,201.44,10103,United Kingdom
09063,P1113,Product 9063,2,2010-09-23,59.94,10006,Spain
09064,P1034,Product 9064,12,2010-03-25,123.63,10282,Spain
09065,P1022,Product 9065,6,2010-07-31,86.42,10000,Spain
09066,P1105,Product 9066,9,2010-08-06,83.8,10218,Germany
09067,P1096,Product 9067,12,2010-05-31,9.46,10463,Spain
09068,P1114,Product 9068,4,2011-11-17,397.92,10229,United Kingdom
09069,P1099,Product 9069,13,2010-05-20,236.63,10454,United Kingdom
09070,P1188,Product 9070,12,2010-02-24,403.06,10171,France
09071,P1054,Product 9071,13,2010-05-21,308.21,10086,Germany
09072,P1194,Product 9072,13,2010-03-15,416.51,10040,France
09073,P1007,Product 9073,11,2010-05-15,254.36,10122,France
09074,P1167,Product 9074,6,2011-10-04,51.55,10330,Germany
09075,P1058,Product 9075,7,2010-01-26,310.3,10297,Germany
09076,P1127,Product 9076,1,2011-05-03,340.49,10372,France
09077,P1031,Product 9077,5,2011-03-11,315.12,10416,United Kingdom
09078,P1092,Product 9078,4,2011-08-04,401.66,10177,France
09079,P1006,Product 9079,13,2010-03-03,367.09,10062,Germany
09080,P1001,Product 9080,13,2010-07-19,219.15,10483,United Kingdom
09081,P1084,Product 9081,13,2011-05-05,410.46,10164,France
09082,P1133,Product 9082,10,2011-05-08,347.43,10488,France
09083,P1105,Product 9083,2,2011-11-10,64.58,10186,France
09084,P1035,Product 9084,2,2011-04-13,272.24,10382,Germany
09085,P1159,Product 9085,2,2010-04-26,365.64,10208,France
09086,P1044,Product 9086,7,2011-01-06,278.88,10226,Germany
09087,P1041,Product 9087,11,2011-10-13,474.77,10431,United Kingdom
09088,P1052,Product 9088,13,2010-08-20,55.24,10388,Spain
09089,P1109,Product 9089,11,2011-03-24,362.55,10047,United Kingdom
09090,P1008,Product 9090,4,2010-08-02,413.1,10223,France
09091,P1086,Product 9091,6,2010-07-27,352.81,10002,Germany
09092,P1113,Product 9092,7,2010-04-12,195.86,10371,France
09093,P1074,Product 9093,9,2010-01-10,195.81,10174,United Kingdom
09094,P1176,Product 9094,11,2011-04-18,295.35,10445,Spain
09095,P1129,Product 9095,2,2010-05-03,201.56,10098,Spain
09096,P1194,Product 9096,10,2010-01-04,442.18,10115,Germany
09097,P1010,Product 9097,12,2011-04-12,59.42,10269,United Kingdom
09098,P1049,Product 9098,13,2010-09-16,321.38,10446,United Kingdom
09099,P1162,Product 9099,9,2011-12-22,71.39,10367,Germany
09100,P1121,Product 9100,11,2010-10-14,272.38,10252,Germany
09101,P1142,Product 9101,5,2010-01-31,359.21,10316,Germany
09102,P1074,Product 9102,13,2011-11-19,86.93,10414,France
09103,P1030,Product 9103,6,2011-06-05,353.5,10094,France
09104,P1091,Product 9104,6,2011-12-17,74.29,10272,Germany
09105,P1189,Product 9105,11,2011-09-12,312.17,10379,Germany
09106,P1155,Product 9106,3,2010-05-04,255.25,10023,Spain
09107,P1152,Product 9107,11,2010-05-10,152.55,10115,Spain
09108,P1091,Product 9108,11,2011-05-31,60.22,10150,France
09109,P1152,Product 9109,10,2011-04-25,369.25,10337,Spain
09110,P1074,Product 9110,7,2011-06-26,193.99,10049,Germany
09111,P1091,Product 9111,13,2010-03-18,47.83,10205,United Kingdom
09112,P1128,Product 9112,7,2010-07-02,387.53,10497,Germany
09113,P1186,Product 9113,8,2011-01-01,120.28,10334,Spain
09114,P1196,Product 9114,5,2010-10-19,369.54,10078,France
09115,P1041,Product 9115,2,2011-12-15,284.62,10069,Germany
09116,P1109,Product 9116,13,2011-01-24,101.29,10026,Germany
09117,P1161,Product 9117,3,2010-06-06,42.82,10270,Spain
09118,P1193,Product 9118,9,2010-04-10,298.66,10049,United Kingdom
09119,P1017,Product 9119,6,2011-09-26,17.48,10291,Germany
09120,P1076,Product 9120,8,2010-04-20,37.4,10246,France
09121,P1132,Product 9121,8,2011-11-10,352.6,10263,France
09122,P1019,Product 9122,14,2011-10-04,271.74,10078,United Kingdom
09123,P1193,Product 9123,5,2010-09-27,166.52,10386,Spain
09124,P1126,Product 9124,1,2010-05-18,271.92,10189,United Kingdom
09125,P1074,Product 9125,6,2011-11-19,297.87,10046,France
09126,P1061,Product 9126,7,2010-03-05,284.82,10460,Germany
09127,P1031,Product 9127,9,2011-10-05,323.06,10360,France
09128,P1185,Product 9128,2,2011-05-22,470.44,10353,United Kingdom
09129,P1177,Product 9129,12,2011-12-01,197.44,10471,France
09130,P1165,Product 9130,13,2010-12-16,154.07,10487,Spain
09131,P1182,Product 9131,2,2010-05-27,24.03,10351,United Kingdom
09132,P1027,Product 9132,10,2010-12-01,77.8,10188,France
09133,P1073,Product 9133,1,2011-06-16,57.59,10415,Germany
09134,P1080,Product 9134,5,2011-07-08,171.04,10255,Germany
09135,P1021,Product 9135,2,2011-02-11,306.95,10221,United Kingdom
09136,P1170,Product 9136,3,2010-12-10,27.94,10371,Germany
09137,P1163,Product 9137,2,2011-10-14,365.19,10240,United Kingdom
09138,P1095,Product 9138,11,2011-06-05,201.73,10268,Germany
09139,P1121,Product 9139,4,2011-08-14,481.93,10000,France
09140,P1122,Product 9140,11,2011-10-22,286.35,10033,Germany
09141,P1051,Product 9141,3,2011-12-06,386.82,10445,France
09142,P1163,Product 9142,9,2010-05-16,431.28,10078,United Kingdom
09143,P1155,Product 9143,10,2010-02-08,444.98,10235,Germany
09144,P1077,Product 9144,12,2010-11-16,261.64,10333,Spain
09145,P1185,Product 9145,2,2010-10-14,201.39,10376,Spain
09146,P1163,Product 9146,7,2011-04-08,282.45,10348,Spain
09147,P1069,Product 9147,11,2011-10-24,204.02,10097,Germany
09148,P1136,Product 9148,14,2010-12-18,124.15,10081,France
09149,P1020,Product 9149,3,2010-01-05,165.34,10454,United Kingdom
09150,P1063,Product 9150,10,2010-08-24,120.22,10476,Germany
09151,P1075,Product 9151,8,2010-08-24,138.37,10414,United Kingdom
09152,P1060,Product 9152,4,2011-05-16,51.34,10191,United Kingdom
09153,P1094,Product 9153,14,2010-04-15,216.1,10252,Germany
09154,P1039,Product 9154,4,2010-07-26,121.47,10408,France
09155,P1183,Product 9155,9,2010-08-27,226.94,10037,Spain
09156,P1003,Product 9156,11,2010-02-21,397.14,10013,United Kingdom
09157,P1030,Product 9157,3,2010-04-18,226.91,10391,United Kingdom
09158,P1154,Product 9158,7,2010-12-23,477.53,10346,Germany
09159,P1185,Product 9159,1,2010-02-02,78.18,10309,United Kingdom
09160,P1152,Product 9160,7,2010-01-22,425.88,10385,Germany
09161,P1068,Product 9161,10,2010-11-03,127.89,10208,United Kingdom
09162,P1069,Product 9162,11,2010-01-11,467.3,10356,France
09163,P1004,Product 9163,2,2011-10-01,117.44,10461,France
09164,P1114,Product 9164,12,2011-03-18,374.75,10088,Spain
09165,P1090,Product 9165,14,2011-07-16,35.75,10055,Spain
09166,P1007,Product 9166,14,2010-07-17,316.76,10093,France
09167,P1008,Product 9167,6,2011-06-13,113.24,10092,Spain
09168,P1014,Product 9168,13,2010-02-13,336.74,10339,Spain
09169,P1104,Product 9169,9,2010-07-04,319.74,10084,Spain
09170,P1006,Product 9170,6,2011-01-24,462.23,10444,France
09171,P1071,Product 9171,3,2011-07-05,315.2,10244,Spain
09172,P1114,Product 9172,1,2011-05-22,207.08,10021,Germany
09173,P1014,Product 9173,12,2011-03-18,100.82,10290,Spain
09174,P1164,Product 9174,12,2011-05-11,330.44,10484,Germany
09175,P1082,Product 9175,4,2011-05-20,62.6,10271,Spain
09176,P1038,Product 9176,4,2010-05-17,415.12,10305,Germany
09177,P1133,Product 9177,13,2010-10-06,127.43,10121,Spain
09178,P1056,Product 9178,8,2010-06-13,264.46,10127,Germany
09179,P1091,Product 9179,10,2011-06-27,299.99,10112,Spain
09180,P1080,Product 9180,10,2010-01-23,184.43,10426,Germany
09181,P1146,Product 9181,14,2011-12-12,333.62,10272,France
09182,P1126,Product 9182,13,2011-05-22,128.86,10335,United Kingdom
09183,P1190,Product 9183,7,2011-11-17,22.14,10441,United Kingdom
09184,P1158,Product 9184,10,2011-05-25,479.84,10129,France
09185,P1074,Product 9185,7,2011-07-24,163.42,10131,France
09186,P1078,Product 9186,7,2011-12-09,358.16,10084,Germany
09187,P1009,Product 9187,12,2011-08-23,256.23,10422,Germany
09188,P1106,Product 9188,2,2011-03-20,336.15,10481,Spain
09189,P1086,Product 9189,9,2010-05-22,59.91,10349,Spain
09190,P1066,Product 9190,6,2010-10-08,261.83,10389,United Kingdom
09191,P1061,Product 9191,2,2010-07-26,199.15,10080,United Kingdom
09192,P1130,Product 9192,1,2011-11-15,228.67,10486,Germany
09193,P1145,Product 9193,11,2010-10-29,483.27,10472,Germany
09194,P1152,Product 9194,1,2011-02-01,72.46,10324,France
09195,P1106,Product 9195,1,2010-11-14,378.58,10068,Germany
09196,P1147,Product 9196,4,2010-02-17,168.52,10147,Spain
09197,P1185,Product 9197,4,2011-11-04,148.73,10447,France
09198,P1092,Product 9198,14,2011-11-08,139.03,10015,Germany
09199,P1085,Product 9199,12,2011-01-25,177.65,10306,Spain
09200,P1177,Product 9200,9,2011-01-14,181.77,10104,Spain
09201,P1120,Product 9201,13,2010-08-05,139.02,10164,United Kingdom
09202,P1078,Product 9202,12,2011-09-21,335.41,10487,France
09203,P1009,Product 9203,12,2010-09-08,28.62,10200,United Kingdom
09204,P1148,Product 9204,1,2011-03-10,169.49,10196,France
09205,P1028,Product 9205,3,2011-08-08,143.7,10425,France
09206,P1095,Product 9206,3,2010-10-11,376.95,10184,United Kingdom
09207,P1009,Product 9207,8,2011-04-28,77.52,10321,United Kingdom
09208,P1012,Product 9208,2,2011-12-08,470.64,10264,Germany
09209,P1046,Product 9209,6,2010-09-24,89.41,10362,France
09210,P1150,Product 9210,11,2011-08-22,188.16,10099,Germany
09211,P1049,Product 9211,4,2010-09-03,103.85,10341,France
09212,P1131,Product 9212,13,2010-06-07,146.92,10319,Spain
09213,P1115,Product 9213,10,2010-12-23,381.71,10213,Germany
09214,P1112,Product 9214,6,2011-07-02,240.82,10277,United Kingdom
09215,P1194,Product 9215,13,2010-08-24,85.47,10161,Spain
09216,P1084,Product 9216,5,2011-04-05,28.08,10438,United Kingdom
09217,P1052,Product 9217,12,2010-04-10,118.81,10156,Spain
09218,P1129,Product 9218,9,2010-04-29,473.07,10421,Spain
09219,P1067,Product 9219,9,2010-12-20,423.43,10250,Germany
09220,P1192,Product 9220,1,2011-12-09,222.89,10365,United Kingdom
09221,P1078,Product 9221,3,2010-03-29,243.59,10096,Germany
09222,P1056,Product 9222,1,2010-02-05,450.19,10017,Spain
09223,P1096,Product 9223,6,2010-11-10,297.72,10326,France
09224,P1197,Product 9224,12,2011-06-24,440.98,10448,France
09225,P1134,Product 9225,3,2011-07-05,248.46,10382,Spain
09226,P1146,Product 9226,14,2010-11-18,104.05,10096,United Kingdom
09227,P1171,Product 9227,1,2011-03-03,364.33,10000,United Kingdom
09228,P1062,Product 9228,6,2011-06-01,265.56,10215,United Kingdom
09229,P1064,Product 9229,5,2011-10-15,335.88,10131,France
09230,P1038,Product 9230,12,2010-01-09,82.83,10259,Germany
09231,P1108,Product 9231,12,2010-12-25,325.56,10124,United Kingdom
09232,P1025,Product 9232,8,2011-04-23,194.22,10081,Germany
09233,P1171,Product 9233,14,2010-02-26,169.34,10282,United Kingdom
09234,P1011,Product 9234,2,2010-10-10,337.38,10170,United Kingdom
09235,P1149,Product 9235,8,2011-03-21,298.16,10058,United Kingdom
09236,P1076,Product 9236,12,2011-04-06,326.31,10031,Germany
09237,P1141,Product 9237,5,2011-05-05,482.84,10160,Germany
09238,P1085,Product 9238,8,2010-12-25,352.09,10283,Germany
09239,P1029,Product 9239,12,2011-11-21,322.24,10105,Spain
09240,P1171,Product 9240,10,2011-08-17,308.71,10104,France
09241,P1165,Product 9241,4,2011-08-20,202.36,10438,Spain
09242,P1186,Product 9242,4,2010-03-06,420.4,10227,France
09243,P1169,Product 9243,10,2011-03-05,193.56,10187,Spain
09244,P1051,Product 9244,4,2011-04-02,351.62,10069,France
09245,P1062,Product 9245,14,2010-05-16,150.11,10317,Germany
09246,P1188,Product 9246,11,2011-08-29,78.14,10463,France
09247,P1119,Product 9247,6,2010-02-17,69.23,10289,United Kingdom
09248,P1104,Product 9248,4,2011-09-04,319.11,10086,Germany
09249,P1161,Product 9249,9,2010-07-13,167.34,10369,Spain
09250,P1038,Product 9250,9,2010-04-27,141.15,10361,United Kingdom
09251,P1040,Product 9251,3,2010-06-13,298.07,10471,United Kingdom
09252,P1120,Product 9252,7,2011-04-24,17.71,10055,Germany
09253,P1107,Product 9253,12,2010-10-14,126.88,10112,United Kingdom
09254,P1164,Product 9254,5,2011-06-20,173.57,10012,Germany
09255,P1064,Product 9255,12,2011-05-09,355.64,10439,France
09256,P1117,Product 9256,9,2011-02-09,274.78,10017,Germany
09257,P1078,Product 9257,2,2010-04-06,428.71,10181,Germany
09258,P1159,Product 9258,3,2011-05-12,170.58,10460,Spain
09259,P1007,Product 9259,10,2010-09-11,151.74,10112,United Kingdom
09260,P1096,Product 9260,5,2011-02-18,21.43,10228,Spain
09261,P1017,Product 9261,12,2011-09-25,476.1,10170,Spain
09262,P1172,Product 9262,5,2011-08-07,253.24,10294,Spain
09263,P1095,Product 9263,10,2011-01-06,253.75,10188,Spain
09264,P1032,Product 9264,12,2011-07-30,462.1,10425,Spain
09265,P1004,Product 9265,14,2010-08-31,148.51,10464,United Kingdom
09266,P1126,Product 9266,14,2011-10-01,169.39,10078,United Kingdom
09267,P1073,Product 9267,7,2011-01-08,329.89,10145,United Kingdom
09268,P1125,Product 9268,13,2010-02-08,393.66,10406,Spain
09269,P1163,Product 9269,14,2010-12-19,351.16,10181,United Kingdom
09270,P1150,Product 9270,8,2011-03-02,395.42,10498,Spain
09271,P1167,Product 9271,8,2010-03-18,289.68,10285,United Kingdom
09272,P1004,Product 9272,14,2011-05-25,432.1,10249,United Kingdom
09273,P1033,Product 9273,1,2011-06-01,277.3,10353,United Kingdom
09274,P1023,Product 9274,14,2010-05-20,118.52,10313,United Kingdom
09275,P1144,Product 9275,1,2010-09-09,273.14,10195,Germany
09276,P1094,Product 9276,3,2011-10-31,357.91,10322,United Kingdom
09277,P1070,Product 9277,1,2010-11-13,328.52,10070,United Kingdom
09278,P1091,Product 9278,1,2011-02-24,125.29,10247,Germany
09279,P1124,Product 9279,10,2010-03-16,25.33,10145,France
09280,P1021,Product 9280,8,2010-01-29,129.98,10105,France
09281,P1014,Product 9281,1,2010-02-10,492.1,10262,Germany
09282,P1100,Product 9282,9,2011-06-25,96.31,10295,France
09283,P1014,Product 9283,2,2011-05-07,234.86,10069,United Kingdom
09284,P1152,Product 9284,9,2010-04-10,320.98,10469,Spain
09285,P1052,Product 9285,14,2010-11-16,440.34,10192,Spain
09286,P1148,Product 9286,7,2011-07-24,381.33,10067,United Kingdom
09287,P1101,Product 9287,9,2011-12-24,454.93,10493,United Kingdom
09288,P1193,Product 9288,3,2011-10-12,304.17,10304,France
09289,P1112,Product 9289,1,2011-06-07,433.33,10051,Germany
09290,P1031,Product 9290,1,2010-07-08,135.6,10369,Spain
09291,P1020,Product 9291,11,2011-03-26,218.13,10362,United Kingdom
09292,P1195,Product 9292,10,2010-04-04,422.67,10284,Germany
09293,P1171,Product 9293,6,2010-06-30,166.15,10404,Germany
09294,P1082,Product 9294,7,2010-11-17,436.25,10473,United Kingdom
09295,P1193,Product 9295,9,2010-10-10,184.74,10333,Germany
09296,P1013,Product 9296,6,2011-01-26,184.88,10008,Spain
09297,P1014,Product 9297,5,2010-11-17,157.97,10250,Spain
09298,P1147,Product 9298,14,2011-07-24,275.74,10430,Germany
09299,P1033,Product 9299,2,2010-01-25,68.89,10331,United Kingdom
09300,P1163,Product 9300,2,2010-09-17,23.12,10297,Germany
09301,P1082,Product 9301,8,2011-05-12,449.22,10434,France
09302,P1008,Product 9302,1,2010-08-01,464.82,10183,United Kingdom
09303,P1198,Product 9303,8,2010-04-25,42.7,10178,United Kingdom
09304,P1157,Product 9304,11,2011-03-28,277.1,10197,United Kingdom
09305,P1076,Product 9305,10,2011-12-01,272.14,10127,Spain
09306,P1190,Product 9306,11,2011-10-10,189.35,10019,United Kingdom
09307,P1162,Product 9307,7,2011-05-05,286.61,10471,United Kingdom
09308,P1140,Product 9308,7,2011-08-25,231.77,10410,Spain
09309,P1173,Product 9309,5,2011-06-12,247.37,10421,Spain
09310,P1183,Product 9310,3,2011-10-21,378.89,10327,Spain
09311,P1008,Product 9311,7,2011-01-20,265.35,10064,United Kingdom
09312,P1035,Product 9312,7,2011-09-05,165.21,10181,United Kingdom
09313,P1116,Product 9313,7,2011-02-22,292.82,10240,Spain
09314,P1002,Product 9314,12,2010-08-07,322.17,10368,Spain
09315,P1018,Product 9315,11,2011-07-11,332.84,10023,France
09316,P1155,Product 9316,2,2010-03-04,311.06,10383,Spain
09317,P1022,Product 9317,3,2010-12-16,333.98,10430,Germany
09318,P1103,Product 9318,3,2011-01-25,158.5,10454,France
09319,P1134,Product 9319,4,2011-01-12,225.84,10082,Spain
09320,P1104,Product 9320,12,2010-03-07,336.01,10469,Spain
09321,P1141,Product 9321,9,2010-04-29,378.41,10318,Spain
09322,P1045,Product 9322,10,2010-01-08,219.9,10184,Spain
09323,P1142,Product 9323,1,2011-12-08,185.84,10438,Germany
09324,P1194,Product 9324,12,2010-01-27,359.36,10315,Spain
09325,P1014,Product 9325,7,2010-10-17,114.98,10098,United Kingdom
09326,P1050,Product 9326,7,2010-01-28,9.7,10061,France
09327,P1109,Product 9327,11,2010-06-08,238.23,10285,Spain
09328,P1007,Product 9328,4,2010-05-25,90.82,10476,United Kingdom
09329,P1068,Product 9329,13,2011-04-12,192.25,10021,Germany
09330,P1189,Product 9330,11,2010-04-18,149.16,10458,France
09331,P1178,Product 9331,1,2011-03-15,389.74,10211,Spain
09332,P1062,Product 9332,3,2010-07-22,169.05,10125,France
09333,P1067,Product 9333,5,2010-10-28,322.13,10412,Spain
09334,P1143,Product 9334,12,2011-03-14,338.59,10498,Germany
09335,P1151,Product 9335,2,2010-01-11,230.94,10424,Germany
09336,P1005,Product 9336,7,2011-08-30,45.13,10041,France
09337,P1118,Product 9337,14,2011-10-04,351.68,10097,France
09338,P1056,Product 9338,10,2010-04-13,42.21,10448,France
09339,P1030,Product 9339,10,2011-05-01,54.11,10030,Germany
09340,P1005,Product 9340,7,2010-04-20,102.02,10157,United Kingdom
09341,P1156,Product 9341,12,2011-10-05,143.79,10111,France
09342,P1066,Product 9342,10,2011-12-04,423.99,10401,Spain
09343,P1130,Product 9343,5,2010-04-03,339.09,10246,Germany
09344,P1155,Product 9344,12,2011-12-19,196.67,10121,France
09345,P1073,Product 9345,10,2011-06-25,489.42,10272,Germany
09346,P1113,Product 9346,6,2011-11-30,125.58,10293,France
09347,P1096,Product 9347,1,2011-05-22,306.86,10397,Germany
09348,P1175,Product 9348,4,2010-06-26,424.37,10470,Germany
09349,P1079,Product 9349,4,2011-03-15,402.0,10472,France
09350,P1122,Product 9350,11,2011-10-30,49.7,10206,Spain
09351,P1137,Product 9351,8,2011-12-12,350.15,10109,Germany
09352,P1032,Product 9352,2,2011-05-26,132.64,10439,Spain
09353,P1194,Product 9353,1,2010-04-19,181.09,10277,Spain
09354,P1196,Product 9354,7,2010-03-13,247.05,10450,Germany
09355,P1139,Product 9355,6,2011-05-04,396.42,10055,Germany
09356,P1184,Product 9356,5,2010-10-08,87.27,10374,Germany
09357,P1043,Product 9357,12,2010-08-02,58.73,10402,Spain
09358,P1012,Product 9358,13,2011-04-02,80.95,10056,Germany
09359,P1151,Product 9359,13,2011-08-10,113.02,10427,Germany
09360,P1171,Product 9360,13,2011-02-22,34.45,10481,Germany
09361,P1056,Product 9361,8,2011-05-25,463.55,10290,Germany
09362,P1095,Product 9362,11,2011-10-24,162.95,10113,France
09363,P1143,Product 9363,13,2010-11-19,92.6,10380,Germany
09364,P1108,Product 9364,2,2010-06-27,320.73,10384,Spain
09365,P1119,Product 9365,2,2011-11-19,394.56,10307,Spain
09366,P1099,Product 9366,9,2010-04-14,377.85,10340,United Kingdom
09367,P1148,Product 9367,1,2010-04-29,360.76,10476,France
09368,P1110,Product 9368,6,2011-12-13,30.01,10197,France
09369,P1050,Product 9369,13,2011-08-05,392.17,10420,United Kingdom
09370,P1020,Product 9370,13,2010-02-26,253.43,10320,Spain
09371,P1059,Product 9371,3,2011-02-13,326.3,10178,Spain
09372,P1178,Product 9372,13,2011-08-01,478.43,10384,Germany
09373,P1020,Product 9373,5,2010-02-27,406.28,10218,United Kingdom
09374,P1106,Product 9374,8,2010-04-27,413.56,10276,Spain
09375,P1125,Product 9375,7,2011-03-01,94.83,10436,United Kingdom
09376,P1133,Product 9376,13,2010-01-21,240.83,10015,United Kingdom
09377,P1072,Product 9377,12,2010-03-20,474.92,10491,France
09378,P1192,Product 9378,4,2011-07-13,293.43,10378,Spain
09379,P1075,Product 9379,8,2011-11-14,55.78,10060,Spain
09380,P1185,Product 9380,11,2011-08-19,367.25,10053,Germany
09381,P1077,Product 9381,11,2010-04-18,26.25,10167,Spain
09382,P1133,Product 9382,10,2010-09-28,372.44,10025,France
09383,P1064,Product 9383,11,2011-11-19,440.49,10335,Spain
